"ResponseType";"RT_io";"CorrectAnswer";"Distance";"Distance_type";"Condition";"ACC_trials";"Validity";"Saliency";"SalD";"NSalD";"Target";"RT_Trials";"participant";"val";"sal"
"RR";NA;"u";2;1;"learn";0;"valid";"NonSalient";"G";"X";8;NA;6;1;-1
"RR";534,024999942631;"u";3;1;"learn";1;"valid";"G";"G";"X";4;534,024999942631;6;1;NA
"RR";711,490000016056;"e";3;1;"learn";1;"valid";"V";"V";"L";5;711,490000016056;6;1;NA
"RR";538,635000004433;"e";1;1;"learn";1;"valid";"V";"V";"L";9;538,635000004433;6;1;NA
"RR";459,514999995008;"e";1;1;"learn";1;"valid";"V";"V";"L";3;459,514999995008;6;1;NA
"RR";506,999999983236;"u";4;1;"learn";1;"valid";"G";"G";"X";6;506,999999983236;6;1;NA
"RR";548,509999993257;"u";1;1;"learn";1;"valid";"G";"G";"X";8;548,509999993257;6;1;NA
"RR";585,614999989048;"e";3;1;"learn";1;"valid";"V";"V";"L";3;585,614999989048;6;1;NA
"RR";454,499999992549;"u";2;1;"learn";1;"valid";"G";"G";"X";6;454,499999992549;6;1;NA
"RR";451,609999989159;"u";1;1;"learn";1;"valid";"G";"G";"X";8;451,609999989159;6;1;NA
"RR";516,875000088476;"u";1;1;"learn";1;"valid";"G";"G";"X";4;516,875000088476;6;1;NA
"RC";443,915000068955;"u";4;1;"test";1;"invalid";"NonSalient";NA;"L";2;443,915000068955;6;-1;-1
"RC";586,439999984577;"u";5;1;"test";1;"invalid";"Salient";"V";NA;4;586,439999984577;6;-1;1
"RR";420,15000001993;"u";3;1;"learn";1;"valid";"G";"G";"X";6;420,15000001993;6;1;NA
"RR";410,15500004869;"u";1;1;"learn";1;"valid";"G";"G";"X";8;410,15500004869;6;1;NA
"RR";455,075000063516;"u";1;1;"learn";1;"valid";"G";"G";"X";6;455,075000063516;6;1;NA
"RC";711,460000020452;"e";4;2;"learn";1;"valid";"V";"V";"L";3;711,460000020452;6;1;NA
"RR";473,330000066198;"u";2;1;"learn";1;"valid";"G";"G";"X";8;473,330000066198;6;1;NA
"RR";579,954999964684;"e";2;1;"learn";1;"valid";"NonSalient";"V";"L";7;579,954999964684;6;1;-1
"RR";606,715000001714;"e";1;1;"learn";1;"valid";"Salient";"V";"L";3;606,715000001714;6;1;1
"RR";567,200000048615;"e";1;1;"test";1;"valid";"Salient";"V";NA;7;567,200000048615;6;1;1
"RR";705,285000032745;"u";4;1;"learn";1;"valid";"NonSalient";"G";"X";2;705,285000032745;6;1;-1
"RR";548,59000002034;"u";1;1;"learn";1;"valid";"NonSalient";"G";"X";6;548,59000002034;6;1;-1
"RR";483,654999989085;"e";4;1;"test";1;"valid";"NonSalient";NA;"L";3;483,654999989085;6;1;-1
"RR";NA;"e";1;2;"learn";0;"valid";"V";"V";"L";5;NA;6;1;NA
"RC";601,774999988265;"e";3;1;"learn";1;"invalid";"G";"G";"X";3;601,774999988265;6;-1;NA
"RR";567,034999956377;"e";3;2;"learn";1;"valid";"V";"V";"L";5;567,034999956377;6;1;NA
"RC";420,559999998659;"u";1;1;"test";1;"invalid";"NonSalient";NA;"L";8;420,559999998659;6;-1;-1
"RC";442,050000070594;"u";3;1;"test";1;"valid";"Salient";"G";NA;4;442,050000070594;6;1;1
"RR";524,074999964796;"e";3;1;"test";1;"valid";"Salient";"V";NA;3;524,074999964796;6;1;1
"RC";481,645000050776;"e";2;2;"learn";1;"invalid";"G";"G";"X";7;481,645000050776;6;-1;NA
"RC";528,480000095442;"u";1;1;"learn";1;"valid";"G";"G";"X";8;528,480000095442;6;1;NA
"RC";506,090000038967;"u";3;2;"test";1;"invalid";"Salient";"V";NA;6;506,090000038967;6;-1;1
"RR";510,974999982864;"u";2;1;"test";1;"valid";"NonSalient";NA;"X";2;510,974999982864;6;1;-1
"RC";607,93499997817;"e";2;2;"learn";1;"valid";"V";"V";"L";9;607,93499997817;6;1;NA
"RR";625,874999910593;"e";1;1;"test";1;"valid";"Salient";"V";NA;3;625,874999910593;6;1;1
"RR";599,189999978989;"e";1;2;"learn";1;"valid";"V";"V";"L";9;599,189999978989;6;1;NA
"RR";537,554999929853;"e";1;1;"learn";1;"valid";"V";"V";"L";3;537,554999929853;6;1;NA
"RC";NA;"u";1;1;"test";1;"invalid";"NonSalient";NA;"L";8;1019,04000004288;6;-1;-1
"RC";617,254999931902;"e";1;2;"test";1;"valid";"NonSalient";NA;"L";7;617,254999931902;6;1;-1
"RR";594,945000018924;"u";7;2;"learn";1;"valid";"G";"G";"X";4;594,945000018924;6;1;NA
"RR";589,550000033341;"e";2;2;"learn";1;"valid";"V";"V";"L";7;589,550000033341;6;1;NA
"RR";551,359999924898;"e";1;1;"learn";1;"valid";"V";"V";"L";5;551,359999924898;6;1;NA
"RR";544,615000020713;"u";3;1;"test";1;"valid";"Salient";"G";NA;2;544,615000020713;6;1;1
"RR";589,299999992363;"e";2;1;"learn";1;"valid";"V";"V";"L";3;589,299999992363;6;1;NA
"RR";621,184999938123;"e";1;1;"learn";1;"valid";"V";"V";"L";9;621,184999938123;6;1;NA
"RR";488,444999908097;"e";1;1;"learn";1;"valid";"V";"V";"L";3;488,444999908097;6;1;NA
"RR";688,924999907613;"e";1;1;"learn";1;"valid";"V";"V";"L";7;688,924999907613;6;1;NA
"RR";548,255000030622;"e";1;1;"learn";1;"valid";"V";"V";"L";3;548,255000030622;6;1;NA
"RR";489,285000017844;"u";6;2;"learn";1;"valid";"G";"G";"X";8;489,285000017844;6;1;NA
"RC";562,270000111312;"u";2;1;"learn";1;"invalid";"V";"V";"L";6;562,270000111312;6;-1;NA
"RC";466,674999915995;"e";2;1;"test";1;"invalid";"NonSalient";NA;"X";7;466,674999915995;6;-1;-1
"RC";NA;"u";1;2;"learn";1;"valid";"G";"G";"X";8;1089,96000001207;6;1;NA
"RC";NA;"e";3;1;"learn";1;"valid";"V";"V";"L";5;990,349999978207;6;1;NA
"RR";NA;"e";1;1;"test";1;"valid";"NonSalient";NA;"L";9;1707,01500005089;6;1;-1
"RC";864,635000005364;"u";1;2;"learn";1;"invalid";"V";"V";"L";4;864,635000005364;6;-1;NA
"RR";522,454999969341;"u";4;1;"learn";1;"valid";"G";"G";"X";8;522,454999969341;6;1;NA
"RC";NA;"e";2;1;"learn";0;"valid";"V";"V";"L";7;NA;6;1;NA
"RC";610,935000004247;"e";2;1;"test";1;"invalid";"Salient";"G";NA;3;610,935000004247;6;-1;1
"RR";618,804999976419;"e";4;1;"learn";1;"valid";"V";"V";"L";5;618,804999976419;6;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";7;1710,05499991588;6;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";3;1148,18000001833;6;1;NA
"RC";NA;"u";4;2;"learn";1;"valid";"G";"G";"X";4;1207,09999999963;6;1;NA
"RR";670,274999924004;"e";2;1;"learn";1;"valid";"V";"V";"L";5;670,274999924004;6;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";3;1194,66999999713;6;1;NA
"RR";756,554999970831;"u";3;1;"learn";1;"valid";"G";"G";"X";4;756,554999970831;6;1;NA
"RR";637,989999959245;"e";2;1;"learn";1;"valid";"V";"V";"L";9;637,989999959245;6;1;NA
"RR";656,135000055656;"e";1;1;"learn";1;"valid";"V";"V";"L";5;656,135000055656;6;1;NA
"RR";423,165000043809;"u";3;1;"test";1;"valid";"NonSalient";NA;"X";4;423,165000043809;6;1;-1
"RR";449,075000011362;"e";2;1;"learn";1;"valid";"V";"V";"L";3;449,075000011362;6;1;NA
"RC";552,075000014156;"u";1;1;"learn";1;"invalid";"V";"V";"L";8;552,075000014156;6;-1;NA
"RC";720,45500006061;"e";1;1;"learn";1;"valid";"V";"V";"L";7;720,45500006061;6;1;NA
"RR";542,404999956489;"u";7;1;"test";1;"valid";"Salient";"G";NA;4;542,404999956489;6;1;1
"RR";NA;"e";2;1;"learn";1;"valid";"V";"V";"L";7;1104,07000000123;6;1;NA
"RR";465,525000006892;"u";2;2;"learn";1;"valid";"G";"G";"X";2;465,525000006892;6;1;NA
"RR";555,634999996983;"e";2;1;"test";1;"valid";"Salient";"V";NA;7;555,634999996983;6;1;1
"RR";582,88999996148;"e";1;2;"learn";1;"valid";"V";"V";"L";5;582,88999996148;6;1;NA
"RR";440,530000021681;"e";1;1;"test";1;"valid";"Salient";"V";NA;9;440,530000021681;6;1;1
"RR";491,335000027902;"u";4;1;"learn";1;"valid";"G";"G";"X";8;491,335000027902;6;1;NA
"RR";NA;"u";1;1;"learn";0;"valid";"G";"G";"X";6;NA;6;1;NA
"RC";509,755000006407;"e";2;1;"test";1;"invalid";"Salient";"G";NA;3;509,755000006407;6;-1;1
"RR";541,565000079572;"e";5;1;"test";1;"valid";"NonSalient";NA;"L";9;541,565000079572;6;1;-1
"RR";796,804999932647;"e";2;2;"test";1;"invalid";"Salient";"G";NA;3;796,804999932647;6;-1;1
"RR";585,499999928288;"e";1;2;"test";1;"invalid";"Salient";"G";NA;7;585,499999928288;6;-1;1
"RC";405,539999948815;"u";3;2;"test";1;"invalid";"NonSalient";NA;"L";4;405,539999948815;6;-1;-1
"RC";653,599999961443;"e";1;2;"learn";1;"valid";"Salient";"V";"L";3;653,599999961443;6;1;1
"RR";551,590000046417;"e";1;1;"learn";1;"valid";"V";"V";"L";9;551,590000046417;6;1;NA
"RR";548,569999984466;"e";4;2;"learn";1;"invalid";"G";"G";"X";7;548,569999984466;6;-1;NA
"RR";812,724999967031;"e";1;1;"learn";1;"invalid";"G";"G";"X";5;812,724999967031;6;-1;NA
"RC";621,975000016391;"u";1;1;"test";1;"valid";"NonSalient";NA;"X";4;621,975000016391;6;1;-1
"RR";425,899999914691;"u";1;2;"learn";1;"valid";"G";"G";"X";8;425,899999914691;6;1;NA
"RC";NA;"e";1;1;"test";1;"invalid";"NonSalient";NA;"X";3;1048,91999997199;6;-1;-1
"RC";NA;"e";2;1;"test";1;"invalid";"Salient";"G";NA;5;1035,21000000183;6;-1;1
"RR";856,10499989707;"e";7;1;"learn";1;"valid";"V";"V";"L";3;856,10499989707;6;1;NA
"RR";831,409999984317;"e";2;2;"test";1;"invalid";"Salient";"G";NA;9;831,409999984317;6;-1;1
"RC";NA;"u";4;2;"test";1;"valid";"NonSalient";NA;"X";8;956,829999922775;6;1;-1
"RR";902,680000057444;"u";1;2;"learn";1;"valid";"G";"G";"X";4;902,680000057444;6;1;NA
"RC";684,544999967329;"u";4;1;"test";1;"invalid";"NonSalient";NA;"L";2;684,544999967329;6;-1;-1
"RC";704,785000067204;"e";1;2;"learn";1;"valid";"V";"V";"L";9;704,785000067204;6;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";5;NA;6;1;NA
"RC";671,774999937043;"u";2;1;"test";1;"invalid";"NonSalient";NA;"L";8;671,774999937043;6;-1;-1
"RR";549,94500009343;"u";1;2;"learn";1;"invalid";"V";"V";"L";6;549,94500009343;6;-1;NA
"RC";570,120000047609;"e";1;1;"learn";1;"valid";"Salient";"V";"L";7;570,120000047609;6;1;1
"RC";519,590000039898;"u";1;1;"learn";1;"invalid";"V";"V";"L";2;519,590000039898;6;-1;NA
"RC";428,740000003017;"e";1;1;"learn";1;"valid";"V";"V";"L";3;428,740000003017;6;1;NA
"RR";NA;"u";9;1;"learn";1;"valid";"G";"G";"X";6;994,775000028312;6;1;NA
"RR";518,180000013672;"e";2;1;"learn";1;"valid";"V";"V";"L";3;518,180000013672;6;1;NA
"RR";498,954999959096;"u";2;1;"learn";1;"valid";"G";"G";"X";8;498,954999959096;6;1;NA
"RR";592,279999982566;"e";2;1;"learn";1;"valid";"NonSalient";"V";"L";9;592,279999982566;6;1;-1
"RC";660,330000100657;"u";1;1;"test";1;"invalid";"Salient";"V";NA;8;660,330000100657;6;-1;1
"RC";535,03999998793;"e";1;2;"learn";1;"valid";"V";"V";"L";5;535,03999998793;6;1;NA
"RR";622,959999949671;"u";4;1;"learn";1;"valid";"G";"G";"X";2;622,959999949671;6;1;NA
"RR";537,85500000231;"u";1;1;"learn";1;"valid";"G";"G";"X";6;537,85500000231;6;1;NA
"RR";507,519999984652;"e";3;1;"learn";1;"valid";"V";"V";"L";5;507,519999984652;6;1;NA
"RR";567,400000058115;"u";2;1;"learn";1;"valid";"G";"G";"X";6;567,400000058115;6;1;NA
"RR";528,565000044182;"e";2;1;"learn";1;"valid";"V";"V";"L";3;528,565000044182;6;1;NA
"RR";410,260000033304;"u";2;1;"test";1;"valid";"NonSalient";NA;"X";8;410,260000033304;6;1;-1
"RR";696,695000049658;"u";3;1;"test";1;"valid";"Salient";"G";NA;6;696,695000049658;6;1;1
"RR";847,925000009127;"u";1;2;"learn";1;"valid";"NonSalient";"G";"X";4;847,925000009127;6;1;-1
"RR";491,565000033006;"u";1;1;"learn";1;"valid";"G";"G";"X";2;491,565000033006;6;1;NA
"RC";481,360000092536;"u";5;1;"test";1;"invalid";"Salient";"V";NA;4;481,360000092536;6;-1;1
"RC";467,874999972992;"e";1;2;"learn";1;"valid";"V";"V";"L";3;467,874999972992;6;1;NA
"RR";466,179999988526;"u";3;1;"learn";1;"valid";"G";"G";"X";4;466,179999988526;6;1;NA
"RR";530,344999977387;"u";1;1;"learn";1;"valid";"G";"G";"X";6;530,344999977387;6;1;NA
"RR";589,084999985062;"e";3;1;"learn";1;"valid";"V";"V";"L";5;589,084999985062;6;1;NA
"RR";596,98999999091;"e";1;1;"learn";1;"valid";"V";"V";"L";9;596,98999999091;6;1;NA
"RR";692,129999981262;"u";3;1;"learn";1;"valid";"Salient";"G";"X";8;692,129999981262;6;1;1
"RR";547,06500004977;"u";1;1;"learn";1;"valid";"G";"G";"X";6;547,06500004977;6;1;NA
"RR";590,995000093244;"u";1;1;"test";1;"valid";"NonSalient";NA;"X";8;590,995000093244;6;1;-1
"RR";567,889999947511;"u";2;1;"test";1;"valid";"Salient";"G";NA;4;567,889999947511;6;1;1
"RC";527,895000064746;"e";2;2;"test";1;"invalid";"NonSalient";NA;"X";5;527,895000064746;6;-1;-1
"RR";546,944999950938;"e";6;1;"learn";1;"valid";"V";"V";"L";9;546,944999950938;6;1;NA
"RC";606,329999980517;"u";2;2;"learn";1;"valid";"G";"G";"X";4;606,329999980517;6;1;NA
"RC";699,945000000298;"e";1;1;"test";1;"invalid";"NonSalient";NA;"X";9;699,945000000298;6;-1;-1
"RC";524,414999992587;"u";3;1;"test";1;"invalid";"Salient";"V";NA;8;524,414999992587;6;-1;1
"RC";553,085000021383;"e";3;1;"test";1;"invalid";"Salient";"G";NA;5;553,085000021383;6;-1;1
"RR";483,955000061542;"e";5;1;"test";1;"valid";"NonSalient";NA;"L";3;483,955000061542;6;1;-1
"RC";633,150000008754;"u";2;2;"learn";1;"valid";"G";"G";"X";6;633,150000008754;6;1;NA
"RC";521,784999989904;"e";1;1;"test";1;"invalid";"NonSalient";NA;"X";7;521,784999989904;6;-1;-1
"RC";493,265000055544;"u";1;2;"learn";1;"valid";"G";"G";"X";8;493,265000055544;6;1;NA
"RR";575,689999968745;"e";4;2;"learn";1;"valid";"V";"V";"L";9;575,689999968745;6;1;NA
"RR";596,454999991693;"e";1;1;"learn";1;"valid";"V";"V";"L";5;596,454999991693;6;1;NA
"RR";513,069999986328;"e";1;1;"learn";1;"valid";"V";"V";"L";9;513,069999986328;6;1;NA
"RR";602,889999980107;"e";1;1;"test";1;"valid";"Salient";"V";NA;5;602,889999980107;6;1;1
"RR";522,255000076257;"e";1;2;"learn";1;"valid";"V";"V";"L";7;522,255000076257;6;1;NA
"RR";669,370000017807;"u";6;1;"learn";1;"valid";"G";"G";"X";6;669,370000017807;6;1;NA
"RR";607,10999998264;"e";2;1;"learn";1;"valid";"NonSalient";"V";"L";5;607,10999998264;6;1;-1
"RR";563,229999970645;"u";2;1;"learn";1;"valid";"G";"G";"X";8;563,229999970645;6;1;NA
"RR";638,440000009723;"e";2;1;"learn";1;"valid";"V";"V";"L";3;638,440000009723;6;1;NA
"RR";653,690000064671;"u";2;1;"learn";1;"valid";"Salient";"G";"X";6;653,690000064671;6;1;1
"RR";568,960000062361;"e";2;1;"learn";1;"valid";"V";"V";"L";3;568,960000062361;6;1;NA
"RR";478,195000090636;"u";2;1;"learn";1;"valid";"G";"G";"X";4;478,195000090636;6;1;NA
"RR";592,46999991592;"u";1;1;"learn";1;"valid";"G";"G";"X";2;592,46999991592;6;1;NA
"RR";437,904999940656;"e";3;1;"learn";1;"valid";"V";"V";"L";3;437,904999940656;6;1;NA
"RR";572,849999996834;"e";1;1;"learn";1;"valid";"V";"V";"L";9;572,849999996834;6;1;NA
"RC";556,210000067949;"u";1;1;"test";1;"invalid";"Salient";"V";NA;2;556,210000067949;6;-1;1
NA;NA;"e";NA;NA;"learn";1;"valid";"V";"V";"L";5;921,705000000657;7;1;NA
NA;438,234999994165;"u";NA;NA;"learn";1;"valid";"G";"G";"X";2;438,234999994165;7;1;NA
"RR";NA;"u";1;1;"learn";0;"valid";"G";"G";"X";4;NA;7;1;NA
"RR";645,404999995662;"e";3;1;"learn";1;"valid";"V";"V";"L";3;645,404999995662;7;1;NA
"RR";729,91500000353;"e";1;1;"learn";1;"valid";"V";"V";"L";9;729,91500000353;7;1;NA
"RR";545,154999999795;"u";4;1;"learn";1;"valid";"G";"G";"X";8;545,154999999795;7;1;NA
"RR";560,235000004468;"e";2;1;"learn";1;"valid";"V";"V";"L";7;560,235000004468;7;1;NA
"RR";NA;"u";2;1;"learn";1;"valid";"G";"G";"X";6;1297,7549999996;7;1;NA
"RR";NA;"e";2;1;"learn";1;"valid";"V";"V";"L";5;1078,47500000207;7;1;NA
"RR";NA;"u";2;1;"learn";1;"valid";"G";"G";"X";2;917,450000000827;7;1;NA
"RR";687,189999996917;"e";2;1;"learn";1;"valid";"V";"V";"L";9;687,189999996917;7;1;NA
"RR";704,210000003513;"u";2;1;"learn";1;"valid";"G";"G";"X";6;704,210000003513;7;1;NA
"RR";771,860000000743;"u";1;1;"learn";1;"valid";"G";"G";"X";4;771,860000000743;7;1;NA
"RR";569,579999995767;"u";1;1;"learn";1;"valid";"G";"G";"X";6;569,579999995767;7;1;NA
"RR";654,044999995676;"e";4;1;"learn";1;"valid";"V";"V";"L";3;654,044999995676;7;1;NA
"RR";621,665000006033;"e";1;1;"learn";1;"valid";"V";"V";"L";7;621,665000006033;7;1;NA
"RR";649,245000000519;"e";1;1;"learn";1;"valid";"V";"V";"L";9;649,245000000519;7;1;NA
"RR";702,115000000049;"u";4;1;"learn";1;"valid";"G";"G";"X";4;702,115000000049;7;1;NA
"RR";769,295000005513;"e";2;1;"learn";1;"valid";"V";"V";"L";3;769,295000005513;7;1;NA
"RR";629,335000005085;"u";2;1;"learn";1;"valid";"G";"G";"X";8;629,335000005085;7;1;NA
"RR";570,360000005167;"e";2;1;"learn";1;"valid";"V";"V";"L";7;570,360000005167;7;1;NA
"RR";621,35500000295;"u";2;1;"learn";1;"valid";"G";"G";"X";6;621,35500000295;7;1;NA
"RR";520,440000000235;"u";1;1;"learn";1;"valid";"G";"G";"X";8;520,440000000235;7;1;NA
"RR";555,260000000999;"e";3;1;"learn";1;"valid";"V";"V";"L";7;555,260000000999;7;1;NA
"RR";504,179999996268;"e";1;1;"learn";1;"valid";"V";"V";"L";5;504,179999996268;7;1;NA
"RR";539,440000000468;"u";3;1;"learn";1;"valid";"G";"G";"X";8;539,440000000468;7;1;NA
"RR";523,750000000291;"e";2;1;"learn";1;"valid";"V";"V";"L";3;523,750000000291;7;1;NA
"RR";454,879999997502;"u";2;1;"learn";1;"valid";"G";"G";"X";8;454,879999997502;7;1;NA
"RR";481,045000000449;"u";1;1;"learn";1;"valid";"G";"G";"X";6;481,045000000449;7;1;NA
"RR";438,645000001998;"u";1;1;"learn";1;"valid";"G";"G";"X";8;438,645000001998;7;1;NA
"RR";704,830000002403;"e";4;1;"learn";1;"valid";"V";"V";"L";3;704,830000002403;7;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;7;1;NA
"RR";NA;"u";3;1;"learn";1;"valid";"G";"G";"X";2;944,00499999756;7;1;NA
"RR";508,010000005015;"e";3;1;"learn";1;"valid";"V";"V";"L";3;508,010000005015;7;1;NA
"RR";655,705000004673;"u";2;1;"learn";1;"valid";"G";"G";"X";4;655,705000004673;7;1;NA
"RR";504,925000001094;"e";2;1;"learn";1;"valid";"V";"V";"L";7;504,925000001094;7;1;NA
"RR";753,600000003644;"e";1;1;"learn";1;"valid";"V";"V";"L";5;753,600000003644;7;1;NA
"RR";537,694999999076;"e";1;1;"learn";1;"valid";"V";"V";"L";9;537,694999999076;7;1;NA
"RR";605,809999993653;"u";4;1;"learn";1;"valid";"G";"G";"X";6;605,809999993653;7;1;NA
"RR";NA;"u";1;1;"learn";0;"valid";"G";"G";"X";2;NA;7;1;NA
"RR";583,395000001474;"e";3;1;"learn";1;"valid";"V";"V";"L";3;583,395000001474;7;1;NA
"RR";700,534999996307;"e";1;1;"learn";1;"valid";"V";"V";"L";9;700,534999996307;7;1;NA
"RR";801,579999999376;"e";1;1;"learn";1;"valid";"V";"V";"L";7;801,579999999376;7;1;NA
"RR";NA;"u";5;1;"learn";1;"valid";"G";"G";"X";2;1018,74999999563;7;1;NA
"RR";418,179999993299;"u";1;1;"learn";1;"valid";"G";"G";"X";8;418,179999993299;7;1;NA
"RR";652,130000002217;"e";3;1;"learn";1;"valid";"V";"V";"L";3;652,130000002217;7;1;NA
"RR";434,549999998126;"u";2;1;"learn";1;"valid";"G";"G";"X";6;434,549999998126;7;1;NA
"RR";517,12000000407;"u";1;1;"learn";1;"valid";"G";"G";"X";8;517,12000000407;7;1;NA
"RR";650,620000000345;"e";3;1;"learn";1;"valid";"V";"V";"L";9;650,620000000345;7;1;NA
"RR";501,615000001038;"e";1;1;"learn";1;"valid";"V";"V";"L";3;501,615000001038;7;1;NA
"RR";802,669999997306;"u";3;1;"learn";1;"valid";"G";"G";"X";2;802,669999997306;7;1;NA
"RR";651,115000000573;"u";1;1;"learn";1;"valid";"G";"G";"X";4;651,115000000573;7;1;NA
"RR";734,064999996917;"e";3;1;"learn";1;"valid";"V";"V";"L";5;734,064999996917;7;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";9;2166,12999999779;7;1;NA
"RR";633,900000000722;"u";3;1;"learn";1;"valid";"G";"G";"X";8;633,900000000722;7;1;NA
"RR";NA;"e";2;1;"learn";1;"valid";"V";"V";"L";3;1133,9650000009;7;1;NA
"RR";667,010000004666;"e";1;1;"learn";1;"valid";"V";"V";"L";9;667,010000004666;7;1;NA
"RR";569,479999998293;"e";1;1;"learn";1;"valid";"V";"V";"L";7;569,479999998293;7;1;NA
"RR";368,214999994962;"e";1;1;"learn";1;"valid";"V";"V";"L";5;368,214999994962;7;1;NA
"RC";NA;"u";1;1;"learn";0;"invalid";"V";"V";"L";6;NA;7;-1;NA
"RR";NA;"u";2;1;"learn";1;"invalid";"V";"V";"L";4;1448,88499999797;7;-1;NA
"RC";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";9;1168,46999999689;7;1;NA
"RR";851,909999997588;"u";8;1;"learn";1;"valid";"G";"G";"X";2;851,909999997588;7;1;NA
"RR";632,875000002969;"u";1;1;"learn";1;"valid";"G";"G";"X";4;632,875000002969;7;1;NA
"RR";633,130000001984;"u";1;1;"learn";1;"valid";"G";"G";"X";6;633,130000001984;7;1;NA
"RR";717,564999999013;"u";1;1;"learn";1;"valid";"G";"G";"X";2;717,564999999013;7;1;NA
"RR";535,315000000992;"e";5;1;"learn";1;"valid";"V";"V";"L";5;535,315000000992;7;1;NA
"RR";451,300000000629;"u";2;1;"learn";1;"valid";"G";"G";"X";6;451,300000000629;7;1;NA
"RC";567,335000007006;"e";1;1;"learn";1;"invalid";"G";"G";"X";9;567,335000007006;7;-1;NA
"RC";468,160000003991;"u";1;1;"learn";1;"valid";"G";"G";"X";4;468,160000003991;7;1;NA
"RR";618,665000001783;"u";1;1;"learn";1;"valid";"G";"G";"X";8;618,665000001783;7;1;NA
"RR";568,160000002536;"u";1;1;"learn";1;"valid";"G";"G";"X";2;568,160000002536;7;1;NA
"RR";534,789999997884;"e";6;1;"learn";1;"valid";"V";"V";"L";5;534,789999997884;7;1;NA
"RC";NA;"e";2;1;"learn";1;"invalid";"G";"G";"X";9;1036,54500000266;7;-1;NA
"RC";499,270000000251;"u";1;1;"learn";1;"valid";"G";"G";"X";2;499,270000000251;7;1;NA
"RR";567,900000001828;"e";3;1;"learn";1;"valid";"V";"V";"L";3;567,900000001828;7;1;NA
"RR";633,199999996577;"u";2;1;"learn";1;"valid";"G";"G";"X";2;633,199999996577;7;1;NA
"RR";600,799999992887;"u";1;1;"learn";1;"valid";"G";"G";"X";4;600,799999992887;7;1;NA
"RR";684,434999995574;"e";3;1;"learn";1;"valid";"V";"V";"L";3;684,434999995574;7;1;NA
"RR";534,395000002405;"e";1;1;"learn";1;"valid";"V";"V";"L";5;534,395000002405;7;1;NA
"RR";723,799999999756;"u";3;1;"learn";1;"valid";"G";"G";"X";4;723,799999999756;7;1;NA
"RR";650,945000001229;"u";1;1;"learn";1;"valid";"G";"G";"X";2;650,945000001229;7;1;NA
"RR";618,370000003779;"e";3;1;"learn";1;"valid";"V";"V";"L";7;618,370000003779;7;1;NA
"RR";567,305000004126;"u";2;1;"learn";1;"valid";"G";"G";"X";2;567,305000004126;7;1;NA
"RR";734,500000005937;"e";2;1;"learn";1;"valid";"V";"V";"L";5;734,500000005937;7;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";9;1118,27500000072;7;1;NA
"RR";567,194999995991;"e";1;1;"learn";1;"valid";"V";"V";"L";3;567,194999995991;7;1;NA
"RR";718,430000000808;"e";1;1;"learn";1;"valid";"V";"V";"L";5;718,430000000808;7;1;NA
"RR";584,560000002966;"u";5;1;"learn";1;"valid";"G";"G";"X";6;584,560000002966;7;1;NA
"RR";701,039999999921;"u";1;1;"learn";1;"valid";"G";"G";"X";4;701,039999999921;7;1;NA
"RR";517,069999994419;"u";1;1;"learn";1;"valid";"G";"G";"X";6;517,069999994419;7;1;NA
"RR";484,889999999723;"u";1;1;"learn";1;"valid";"G";"G";"X";4;484,889999999723;7;1;NA
"RR";767,53999999346;"e";5;1;"learn";1;"valid";"V";"V";"L";5;767,53999999346;7;1;NA
"RR";636,914999995497;"e";1;1;"learn";1;"valid";"V";"V";"L";7;636,914999995497;7;1;NA
"RR";584,375000005821;"u";3;1;"learn";1;"valid";"G";"G";"X";8;584,375000005821;7;1;NA
"RC";666,559999997844;"u";2;1;"learn";1;"invalid";"V";"V";"L";6;666,559999997844;7;-1;NA
"RR";534,130000000005;"u";2;1;"learn";1;"valid";"G";"G";"X";2;534,130000000005;7;1;NA
"RC";618,455000003451;"e";2;1;"learn";1;"valid";"V";"V";"L";9;618,455000003451;7;1;NA
"RR";667,475000002014;"u";2;1;"learn";1;"valid";"G";"G";"X";4;667,475000002014;7;1;NA
"RC";634,064999998373;"e";1;1;"learn";1;"invalid";"G";"G";"X";5;634,064999998373;7;-1;NA
"RC";651,099999995495;"u";1;1;"learn";1;"valid";"G";"G";"X";4;651,099999995495;7;1;NA
"RR";717,800000005809;"e";4;1;"learn";1;"valid";"V";"V";"L";5;717,800000005809;7;1;NA
"RR";436,389999995299;"u";2;1;"learn";1;"valid";"G";"G";"X";2;436,389999995299;7;1;NA
"RR";618,114999997488;"e";2;1;"learn";1;"valid";"V";"V";"L";3;618,114999997488;7;1;NA
"RR";734,805000000051;"e";1;1;"learn";1;"valid";"V";"V";"L";9;734,805000000051;7;1;NA
